								
"ISBC"	14.25	"3/2/2012"	"4:00pm"	-0.19	14.4	14.47	14.19	244309
"ISCA"	25.23	"3/2/2012"	"4:00pm"	-0.17	25.49	25.58	25.105	129629
"ISIG"	2.12	"3/2/2012"	"3:47pm"	-0.02	2.13	2.13	2.06	6483
"ISIL"	11.02	"3/2/2012"	"4:00pm"	-0.23	11.23	11.37	10.99	1026576
"ISIS"	8.95	"3/2/2012"	"4:00pm"	0.1	8.8	8.98	8.75	1304360
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"ISLE"	6.37	"3/2/2012"	"4:00pm"	-0.1	6.46	6.59	6.37	87663
"ISNS"	6.31	"3/2/2012"	"3:36pm"	-0.65	6.63	6.86	6.3	6190
"ISRG"	516.91	"3/2/2012"	"4:00pm"	-4.42	520.01	523.1	515.31	237311
"ISRL"	73.8	"3/2/2012"	"4:00pm"	-5.92	79.7	79.7	70.01	1214
"ISSC"	4.18	"3/2/2012"	"4:00pm"	-0.17	4.24	4.28	4.14	25248
"ISSI"	10.37	"3/2/2012"	"4:00pm"	-0.12	10.48	10.552	10.33	113792
"ISTA"	8.2	"3/2/2012"	"4:00pm"	-0.03	8.19	8.25	8.09	564469
"ITIC"	44.66	"3/1/2012"	"3:55pm"	0	"N/A"	"N/A"	"N/A"	0
"ITMN"	12.87	"3/2/2012"	"4:00pm"	-0.56	13.47	13.49	12.73	1860724
"ITRI"	44.48	"3/2/2012"	"4:00pm"	-1.03	45.64	45.83	44.22	300936
"ITRN"	14.44	"3/2/2012"	"4:00pm"	-0.24	14.52	"N/A"	14.44	19363
"IVAC"	7.86	"3/2/2012"	"4:00pm"	-0.13	7.94	8.09	7.82	101393
"IVAN"	0.9687	"3/2/2012"	"3:59pm"	0.0187	0.95	0.98	0.9161	1088275
"IXYS"	11.6	"3/2/2012"	"4:00pm"	-0.295	11.96	12.13	11.57	105451
"JACK"	22.84	"3/2/2012"	"4:00pm"	-0.5	23.3	23.54	22.8	420288
"JADE"	2.39	"3/2/2012"	"4:00pm"	-0.04	2.4	2.4094	2.35	56716
"JAKK"	15.52	"3/2/2012"	"4:00pm"	-0.07	15.57	15.59	15.35	116457
"JASO"	1.79	"3/2/2012"	"4:00pm"	0.03	1.77	1.83	1.77	1875963
"JAX"	6.93	"3/2/2012"	"3:59pm"	0.04	6.85	7.15	6.7492	9238
"JAXB"	3.01	"3/2/2012"	"2:47pm"	-0.01	3.03	3.03	3.01	200
"JAZZ"	51.9	"3/2/2012"	"4:00pm"	0.07	51.05	52.05	50.98	661859
"JBHT"	50.88	"3/2/2012"	"4:00pm"	-1.21	51.02	51.33	50.65	855059
"JBLU"	5.105	"3/2/2012"	"4:00pm"	-0.085	5.2	5.29	5.1	3207150
"JBSS"	10.74	"3/2/2012"	"3:59pm"	0.04	10.7	10.88	10.63	50010
"JCDA"	1.88	"3/2/2012"	"3:59pm"	-0.01	"N/A"	1.88	1.724	350
"JCOM"	29.53	"3/2/2012"	"4:00pm"	-0.3	29.91	30.09	29.32	429864
"JCS"	13.54	"3/2/2012"	"4:00pm"	-0.97	14.5	14.64	13.53	36009
"JCTCF"	9.14	"3/2/2012"	"3:58pm"	0	9.14	9.15	8.9	2700
"JDAS"	24.92	"3/2/2012"	"4:00pm"	-0.08	24.98	25.2	24.83	679470
"JDSU"	13.41	"3/2/2012"	"4:00pm"	-0.05	13.4	13.615	13.23	5395041
"JFBC"	11.35	"3/2/2012"	"11:08am"	0	11.35	11.35	11.29	1073
"JFBI"	2.55	"3/1/2012"	"1:20pm"	0	"N/A"	"N/A"	"N/A"	0
"JIVE"	23.9	"3/2/2012"	"4:00pm"	0.52	23.33	24.54	23.04	657485
"JJSF"	49.41	"3/2/2012"	"4:00pm"	-0.68	50	50.119	49.05	40541
"JKHY"	33.47	"3/2/2012"	"4:00pm"	-0.23	33.63	33.74	33.3	389285
"JMBA"	2	"3/2/2012"	"4:00pm"	-0.03	2.08	2.12	2	572438
"JNGW"	2.1	"3/2/2012"	"1:50pm"	-0.0101	2.11	2.11	2.1	17700
"JOBS"	53.54	"3/2/2012"	"4:00pm"	1.53	51.81	53.69	51.68	119510
"JOEZ"	0.91	"3/2/2012"	"3:59pm"	0.1	0.78	0.93	0.77	313145
"JOSB"	51.41	"3/2/2012"	"4:00pm"	-0.89	52.15	52.38	51.4	329418
"JOUT"	15.47	"3/2/2012"	"4:00pm"	-0.87	16	16.62	14.73	6573
"JRCC"	5.79	"3/2/2012"	"4:00pm"	-0.42	6.29	6.32	5.74	4253576
"JRJC"	2.64	"3/2/2012"	"3:59pm"	-0.12	2.75	2.75	2.62	97679
"JSDA"	0.52	"3/2/2012"	"3:59pm"	-0.005	0.5277	0.56	0.52	379780
"JST"	8.56	"3/2/2012"	"4:00pm"	0.01	8.39	8.65	8.37	55237
"JVA"	8.23	"3/2/2012"	"4:00pm"	-0.095	"N/A"	8.55	8.08	188592
"JXSB"	14.8	"3/2/2012"	"3:10pm"	0.1499	"N/A"	14.8	14.8	4000
"KALU"	48.07	"3/2/2012"	"4:00pm"	-0.44	48.47	48.86	47.94	144572
"KBALB"	5.95	"3/2/2012"	"4:00pm"	-0.1	6.06	6.13	5.93	126177
"KCLI"	31.6	"3/2/2012"	"4:00pm"	-0.5	"N/A"	32.4	31.5	14542
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"KELYA"	14.7	"3/2/2012"	"4:00pm"	-0.49	15.29	15.32	14.68	227746
"KELYB"	15.22	"2/28/2012"	"1:55pm"	0	"N/A"	"N/A"	"N/A"	0
"KEQU"	8.11	"3/2/2012"	"3:18pm"	-0.04	8.1	8.313	8.09	3300
"KERX"	3.7	"3/2/2012"	"4:00pm"	0.26	3.47	3.73	3.28	2853085
"KEYN"	20	"3/2/2012"	"4:00pm"	-0.04	20	20.5	19.86	116044
"KEYW"	7.06	"3/2/2012"	"4:00pm"	0	7.12	7.2	7	139696
"KFFB"	9.25	"3/1/2012"	"2:54pm"	0	"N/A"	"N/A"	"N/A"	0
"KFFG"	13.63	"3/2/2012"	"2:00pm"	0.02	13.63	13.63	13.5868	2832
"KFRC"	13.81	"3/2/2012"	"4:00pm"	-0.39	14.2	14.2	13.7	118588
"KGJI"	2.13	"3/2/2012"	"3:59pm"	0.02	2.11	2.15	2.0706	176981
"KINS"	3.25	"3/2/2012"	"2:06pm"	0.02	3.22	3.25	3.22	2195
"KIOR"	8.46	"3/2/2012"	"4:00pm"	-0.13	8.37	8.69	8.252	88981
"KIPS"	1.42	"3/2/2012"	"1:40pm"	0.01	1.41	1.5	1.41	800
"KIRK"	16.07	"3/2/2012"	"4:00pm"	-0.38	16.42	16.432	15.87	150922
"KITD"	9.71	"3/2/2012"	"4:00pm"	-0.16	9.88	10.15	9.66	749112
"KLAC"	47.75	"3/2/2012"	"4:00pm"	-0.33	48.09	48.27	47.64	1903809
"KLIC"	11.07	"3/2/2012"	"4:00pm"	-0.37	11.46	11.56	11.05	727132
"KMGB"	17.35	"3/2/2012"	"4:00pm"	-0.09	17.33	17.53	17.29	31728
"KNDI"	3.31	"3/2/2012"	"3:57pm"	-0.06	3.37	3.37	3.301	25550
"KNOL"	18.165	"3/2/2012"	"4:00pm"	0.455	17.79	18.38	17.71	522539
"KNSY"	22.26	"3/2/2012"	"4:00pm"	-0.69	23.02	23.22	22.05	43802
"KONA"	5.4	"3/2/2012"	"3:59pm"	-0.01	5.4	5.54	5.35	57349
"KONE"	0.4299	"3/2/2012"	"2:51pm"	0.0299	0.45	0.45	0.41	18500
"KONG"	5.49	"3/2/2012"	"4:00pm"	-0.13	5.55	5.61	5.4	71257
"KOOL"	1.02	"3/2/2012"	"3:59pm"	-0.008	1.04	1.0499	1	32626
"KOPN"	3.35	"3/2/2012"	"4:00pm"	-0.13	3.5	3.53	3.28	276367
"KOSS"	5.56	"3/1/2012"	"3:31pm"	0	"N/A"	"N/A"	"N/A"	0
"KRNY"	9.24	"3/2/2012"	"4:00pm"	-0.05	9.29	9.33	9.17	34241
"KSW"	3.7499	"3/2/2012"	"3:50pm"	-0.0101	"N/A"	3.7499	3.7499	400
"KSWS"	3.44	"3/2/2012"	"4:00pm"	-0.15	3.58	3.719	3.44	167617
"KTCC"	10.27	"3/2/2012"	"4:00pm"	-0.24	10.59	10.708	10.1501	80195
"KTEC"	13.45	"3/2/2012"	"3:55pm"	-0.27	13.77	13.77	13.25	2191
"KTOS"	6.14	"3/2/2012"	"4:00pm"	-0.09	6.35	6.41	6.11	181630
"KUTV"	2.38	"3/2/2012"	"4:00pm"	0.41	1.96	2.42	1.95	1615952
"KVHI"	8.99	"3/2/2012"	"4:00pm"	-0.12	9.12	9.23	8.96	106071
"LABC"	15.87	"3/2/2012"	"3:55pm"	-0.17	15.76	15.87	15.7501	870
"LABL"	21.3	"3/2/2012"	"4:00pm"	-0.75	22.15	22.16	21.22	61029
"LACO"	2.02	"3/2/2012"	"3:59pm"	0.02	2	2.03	1.98	35050
"LAKE"	10.01	"3/2/2012"	"3:55pm"	-0.18	9.88	10.01	9.88	550
"LAMR"	32.51	"3/2/2012"	"4:00pm"	0.06	32.51	32.91	32.09	353624
"LANC"	63.96	"3/2/2012"	"4:00pm"	-0.92	64.32	65.14	63.68	91213
"LARK"	18.81	"3/2/2012"	"3:54pm"	0.31	18.8	19.24	18.8	1273
"LAWS"	16.51	"3/2/2012"	"4:00pm"	-0.09	16.48	16.77	16.135	34630
"LAYN"	23.19	"3/2/2012"	"4:00pm"	-0.86	24.03	24.03	23.06	185670
"LBAI"	8.75	"3/2/2012"	"4:00pm"	-0.25	9.03	9.07	8.57	76602
"LBIX"	3.83	"3/2/2012"	"3:56pm"	0.23	3.63	3.83	3.5101	2740
"LBTYA"	50.58	"3/2/2012"	"4:00pm"	-0.82	51.34	51.37	50.34	847906
"LBTYB"	50.53	"3/2/2012"	"2:30pm"	1.1	"N/A"	50.53	50.53	100
"LBTYK"	48.45	"3/2/2012"	"4:00pm"	-0.68	48.99	49.09	48.27	194769
"LCAV"	7.32	"3/2/2012"	"4:00pm"	-0.37	7.42	7.5	7.16	181979
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"LCNB"	12.6	"3/2/2012"	"2:41pm"	-0.5565	"N/A"	12.62	12.5	1280
"LCRY"	9.17	"3/2/2012"	"4:00pm"	-0.08	9.32	9.4	9.1	82047
"LCUT"	11.16	"3/2/2012"	"4:00pm"	-0.37	11.3	11.6	10.96	27597
"LEAP"	10.55	"3/2/2012"	"4:00pm"	-0.01	10.52	10.7	10.38	753103
"LECO"	46.05	"3/2/2012"	"4:00pm"	-0.59	46.76	46.83	45.84	344382
"LEDR"	3.7	"3/2/2012"	"3:59pm"	0.24	3.58	3.75	3.28	41704
"LEDS"	4.72	"3/2/2012"	"4:00pm"	0.14	4.56	4.78	4.43	201449
"LFUS"	52.96	"3/2/2012"	"4:00pm"	-0.27	53.38	53.52	52.6	95537
"LGCY"	29.63	"3/2/2012"	"4:00pm"	0.145	29.5	29.8	28.94	145214
"LGND"	14.78	"3/2/2012"	"4:00pm"	0.01	14.8	14.94	14.63	85259
"LHCG"	18.62	"3/2/2012"	"4:00pm"	-0.49	19.14	19.2	18.31	213973
"LIFE"	47.59	"3/2/2012"	"4:00pm"	-0.59	47.99	48.41	47.14	1842040
"LIME"	3.11	"3/2/2012"	"4:00pm"	-0.06	3.23	3.3399	3.11	33496
"LINC"	7.79	"3/2/2012"	"4:00pm"	-0.55	8.32	8.32	7.78	273499
"LINE"	38.45	"3/2/2012"	"4:00pm"	-0.26	38.54	38.6424	38.33	856685
"LINTA"	18.63	"3/2/2012"	"4:00pm"	-0.17	18.76	18.92	18.5	3180036
"LINTB"	18.6116	"3/2/2012"	"2:02pm"	-0.1084	"N/A"	18.6116	18.6116	100
"LION"	6.53	"3/2/2012"	"3:43pm"	-0.054	6.5	6.61	6.5	3700
"LIOX"	2.6	"3/2/2012"	"4:00pm"	0	2.62	2.66	2.57	162876
"LIVE"	4.1899	"3/2/2012"	"3:58pm"	-0.1201	4.17	4.379	4.09	14685
"LIWA"	5.62	"3/2/2012"	"3:59pm"	-0.5	5.96	6.16	5.54	173923
"LKFN"	24.32	"3/2/2012"	"4:00pm"	-0.75	25.12	25.2	24.15	67516
"LKQX"	32.31	"3/2/2012"	"4:00pm"	-0.12	32.44	32.45	31.87	616932
"LLEN"	2.38	"3/2/2012"	"4:00pm"	-0.04	2.42	2.45	2.37	143841
"LLNW"	3.69	"3/2/2012"	"4:00pm"	-0.07	3.78	3.828	3.67	727537
"LLTC"	32.8	"3/2/2012"	"4:00pm"	-0.44	33.11	33.39	32.74	1750243
"LMAT"	5.64	"3/2/2012"	"3:45pm"	0.1899	5.5	5.64	5.46	23217
"LMCA"	89.66	"3/2/2012"	"4:00pm"	0.36	89.3	90.71	88.9	482651
"LMCB"	89.17	"2/29/2012"	"12:03pm"	0	"N/A"	"N/A"	"N/A"	0
"LMIA"	20.13	"3/2/2012"	"4:00pm"	-0.82	20.97	21.19	20.13	42944
"LMLP"	2.36	"3/2/2012"	"3:59pm"	-0.04	2.4	2.4299	2.34	37105
"LMNR"	16.54	"3/2/2012"	"4:00pm"	-0.83	17.38	17.99	16.54	13575
"LMNX"	22.4	"3/2/2012"	"4:00pm"	-0.22	22.63	22.8	22.1	283492
"LMOS"	11.59	"3/2/2012"	"4:00pm"	-0.25	11.81	11.86	11.52	81140
"LNBB"	5.65	"3/2/2012"	"3:51pm"	0	5.65	5.65	5.61	4617
"LNCE"	22.08	"3/2/2012"	"4:00pm"	-0.37	22.47	22.4975	22.05	232780
"LNCR"	26.54	"3/2/2012"	"4:00pm"	-0.02	26.62	26.75	26.43	694097
"LNDC"	6.1	"3/2/2012"	"4:00pm"	-0.07	6.19	6.22	5.98	107811
"LNET"	3.4	"3/2/2012"	"4:00pm"	-0.07	3.42	3.51	3.34	85829
"LOAN"	1.12	"3/1/2012"	"12:48pm"	0	"N/A"	"N/A"	"N/A"	0
"LOCM"	2.59	"3/2/2012"	"4:00pm"	0.21	2.4	2.6499	2.3201	325159
"LOGI"	8.41	"3/2/2012"	"4:00pm"	0.15	8.5	8.51	8.365	508548
"LOGM"	35.2	"3/2/2012"	"4:00pm"	-0.1	35.38	36.08	34.91	330390
"LOJN"	3.65	"3/2/2012"	"4:00pm"	-0.06	3.55	3.75	3.51	115852
"LONG"	15.25	"3/2/2012"	"4:00pm"	-0.49	15.55	15.62	14.9	28391
"LOOK"	1.4899	"3/2/2012"	"3:26pm"	0.0699	1.44	1.49	1.44	21012
"LOOP"	18.27	"3/2/2012"	"4:00pm"	-0.11	18.34	18.45	18.25	247344
"LOPE"	16.91	"3/2/2012"	"4:00pm"	-0.19	17.1	17.2625	16.77	327737
"LORL"	74	"3/2/2012"	"4:00pm"	-0.5	73.95	74.8	72.37	59164
"LPHI"	4.24	"3/2/2012"	"4:00pm"	0.09	4.15	4.33	4.12	83804
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"LPLA"	34.08	"3/2/2012"	"4:00pm"	-0.53	34.31	34.41	33.9301	231846
"LPNT"	38.95	"3/2/2012"	"4:00pm"	-0.35	39.4	39.51	38.92	392101
"LPSB"	8.91	"3/1/2012"	"1:00pm"	0	"N/A"	"N/A"	"N/A"	0
"LPSN"	15.08	"3/2/2012"	"4:00pm"	-0.27	15.37	15.6	14.92	374714
"LPTH"	1.74	"3/2/2012"	"3:56pm"	-0.01	1.73	1.75	1.7001	5129
"LQDT"	43.25	"3/2/2012"	"4:00pm"	-0.36	43.5	43.85	43.1	459961
"LRAD"	1.43	"3/2/2012"	"3:59pm"	0.01	1.44	1.45	1.37	20915
"LRCX"	41.04	"3/2/2012"	"4:00pm"	-0.7	41.8	41.92	40.89	3527079
"LSBI"	17.73	"3/1/2012"	"3:57pm"	0	"N/A"	"N/A"	"N/A"	0
"LSBK"	10.5	"2/28/2012"	"3:55pm"	0	"N/A"	"N/A"	"N/A"	0
"LSCC"	6.37	"3/2/2012"	"4:00pm"	-0.18	6.54	6.61	6.34	1733297
"LSTR"	54.28	"3/2/2012"	"4:00pm"	-1.06	54.33	54.8	54.05	717018
"LTBR"	2.84	"3/2/2012"	"3:59pm"	-0.11	2.94	2.98	2.8	35582
"LTON"	1.3	"3/2/2012"	"3:54pm"	0.01	1.31	1.32	1.23	78325
"LTRE"	5.882	"3/2/2012"	"3:19pm"	-0.018	5.89	5.92	5.849	32600
"LTRX"	2.9501	"3/2/2012"	"2:16pm"	0.0301	2.95	2.9501	2.9453	8945
"LTXC"	6.7	"3/2/2012"	"4:00pm"	-0.17	6.84	6.92	6.61	524330
"LUFK"	78.19	"3/2/2012"	"4:00pm"	-1.65	79.56	79.91	77.1	475447
"LULU"	70.48	"3/2/2012"	"4:00pm"	-0.38	70.8	71.41	69.81	1790581
"LUNA"	1.67	"3/2/2012"	"3:46pm"	-0.04	1.65	1.7	1.64	19975
"LWAY"	8.98	"3/2/2012"	"4:00pm"	-0.12	9.14	9.1475	8.91	15378
"LXRX"	1.58	"3/2/2012"	"4:00pm"	-0.12	1.62	1.69	1.56	891420
"LYTS"	6.9	"3/2/2012"	"4:00pm"	-0.18	7.07	7.25	6.72	89728
"LZEN"	0.7	"3/1/2012"	"9:57am"	0	"N/A"	"N/A"	"N/A"	0
"MAG"	14.01	"3/2/2012"	"3:59pm"	0.03	14	14.01	13.5401	23074
"MAGS"	4.83	"3/2/2012"	"4:00pm"	0.33	4.51	4.88	4.42	95098
"MAKO"	38.83	"3/2/2012"	"4:00pm"	-0.27	39.41	39.88	38.52	825893
"MALL"	5.72	"3/2/2012"	"4:00pm"	-0.55	5.72	5.89	5.28	228553
"MANH"	46.95	"3/2/2012"	"4:00pm"	-0.03	47.12	47.18	46.78	173997
"MANT"	33.45	"3/2/2012"	"4:00pm"	-0.12	33.71	33.86	33.16	178148
"MAPP"	16.49	"3/2/2012"	"4:00pm"	0.02	16.72	16.99	16.3	327370
"MARK"	5.7	"3/2/2012"	"3:55pm"	-0.13	5.4	5.98	5.39	4350
"MARPS"	25.22	"3/2/2012"	"3:16pm"	0.01	25.22	25.26	25.22	300
"MASC"	8.51	"3/2/2012"	"3:56pm"	-0.0501	8.51	8.604	8.26	35493
"MASI"	22.15	"3/2/2012"	"4:00pm"	-0.19	22.36	22.53	21.9	395007
"MAT"	32.68	"3/2/2012"	"4:00pm"	-0.14	32.86	32.89	32.4	2405449
"MATR"	5.7999	"3/2/2012"	"3:58pm"	0.0499	5.75	5.7999	5.75	1000
"MATW"	30.4	"3/2/2012"	"4:00pm"	-0.28	30.66	30.72	30.29	211505
"MAXY"	5.55	"3/2/2012"	"4:00pm"	0.02	5.55	5.58	5.5	175533
"MAYS"	15.75	"3/2/2012"	"3:40pm"	0	15.65	15.95	15.47	3400
"MBFI"	19.39	"3/2/2012"	"4:00pm"	-0.47	19.89	19.9982	19.24	184538
"MBLX"	2.67	"3/2/2012"	"4:00pm"	-0.09	2.73	2.8	2.67	192222
"MBND"	3.59	"3/2/2012"	"3:51pm"	-0.01	3.63	3.66	3.56	63274
"MBRG"	15.76	"3/2/2012"	"3:54pm"	-0.02	15.74	15.74	15.6325	8475
"MBTF"	2.17	"3/2/2012"	"3:52pm"	0.002	2.15	2.17	2.1201	8960
"MBVT"	26.12	"3/2/2012"	"4:00pm"	-1.4	27.3	27.52	25.89	19499
"MBWM"	13.03	"3/2/2012"	"3:56pm"	-0.07	13.1	13.47	12.95	3500
"MCBC"	2.61	"3/2/2012"	"3:58pm"	0.02	2.51	2.659	2.5	56461
"MCBF"	1.13	"3/1/2012"	"10:03am"	0	"N/A"	"N/A"	"N/A"	0
"MCBI"	8.06	"3/2/2012"	"2:20pm"	0.07	8.06	8.06	7.99	600
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"MCEP"	24.61	"3/2/2012"	"3:59pm"	0.31	24.16	24.92	24.1	212541
"MCHP"	35.7	"3/2/2012"	"4:00pm"	-0.44	35.93	36.25	35.51	1455425
"MCHX"	4.08	"3/2/2012"	"4:00pm"	-0.19	4.26	4.35	4.07	254008
"MCOX"	1.23	"3/2/2012"	"4:00pm"	-0.04	1.23	1.27	1.21	59869
"MCRI"	10.14	"3/2/2012"	"4:00pm"	-0.19	10.37	10.37	10.09	37564
"MCRL"	10.24	"3/2/2012"	"4:00pm"	-0.31	10.52	10.7	10.23	299585
"MCRS"	51.76	"3/2/2012"	"4:00pm"	-0.52	52.36	52.42	51.53	118602
"MDAS"	13.64	"3/2/2012"	"4:00pm"	-0.14	13.78	13.95	13.4501	521271
"MDCA"	13.48	"3/2/2012"	"3:59pm"	0.47	13.12	13.66	12.88	157680
"MDCI"	5.14	"3/2/2012"	"4:00pm"	-0.34	5.48	5.48	5.12	66103
"MDCO"	21.31	"3/2/2012"	"4:00pm"	-0.38	21.79	21.82	21.03	510738
"MDH"	2.66	"3/2/2012"	"3:58pm"	-0.02	2.63	2.69	2.56	16603
"MDRX"	19.245	"3/2/2012"	"4:00pm"	0.31	18.89	19.57	18.86	2859557
"MDSO"	20.76	"3/2/2012"	"4:00pm"	0.78	20	20.77	19.7918	733215
"MDTH"	7.74	"3/2/2012"	"3:59pm"	-0.01	7.7	7.82	7.65	13999
"MDVN"	66.71	"3/2/2012"	"4:00pm"	-0.37	66.62	67.98	65.18	633877
"MEAD"	3.51	"3/1/2012"	"3:49pm"	0	"N/A"	"N/A"	"N/A"	0
"MEAS"	32.45	"3/2/2012"	"4:00pm"	-0.04	32.55	32.65	32	98363
"MEDW"	15.19	"3/2/2012"	"3:59pm"	0.11	15.12	15.4	15	8065
"MELA"	4.67	"3/2/2012"	"4:00pm"	-0.19	4.81	4.85	4.65	284239
"MELI"	99.9	"3/2/2012"	"4:00pm"	2.23	98.35	102.14	98.12	514471
"MEMP"	18.67	"3/2/2012"	"3:59pm"	0.1069	18.54	18.69	18.51	95810
"MEMS"	3.8	"3/2/2012"	"4:00pm"	0.17	3.59	4	3.44	603755
"MENT"	15.05	"3/2/2012"	"4:00pm"	-0.09	15.07	15.15	14.85	1148301
"MEOH"	31.6	"3/2/2012"	"4:00pm"	-0.09	31.72	31.79	31.33	202823
"MERC"	8.18	"3/2/2012"	"3:59pm"	-0.2	8.35	8.47	8.0901	101857
"MERU"	4.46	"3/2/2012"	"4:00pm"	-0.35	4.76	4.8071	4.4001	229261
"METR"	10.21	"3/2/2012"	"4:00pm"	-0.44	10.73	10.79	10.195	31732
"MFI"	6.64	"3/2/2012"	"3:36pm"	0.06	6.55	6.72	6.501	5827
"MFLR"	8.25	"3/2/2012"	"9:34am"	0.05	8.25	8.25	8.25	200
"MFLX"	26.22	"3/2/2012"	"4:00pm"	-0.01	26.19	26.59	25.96	85481
"MFNC"	6.35	"3/2/2012"	"2:35pm"	-0.1	6.4	6.45	6.35	2380
"MFRI"	8.118	"3/2/2012"	"3:53pm"	0.028	7.99	8.118	7.77	3150
"MFRM"	33.3	"3/2/2012"	"4:00pm"	-0.68	34.05	34.49	32.61	97467
"MFSF"	9.13	"3/1/2012"	"3:04pm"	0	"N/A"	"N/A"	"N/A"	0
"MGAM"	9.88	"3/2/2012"	"4:00pm"	-0.35	10.13	10.19	9.84	150106
"MGEE"	43.38	"3/2/2012"	"4:00pm"	-0.24	43.67	43.695	43.11	111596
"MGIC"	6.75	"3/2/2012"	"4:00pm"	-0.09	6.84	6.89	6.7	156976
"MGLN"	47.02	"3/2/2012"	"4:00pm"	-0.31	47.26	47.34	46.87	179783
"MGPI"	5.56	"3/2/2012"	"4:00pm"	-0.36	5.71	5.89	5.52	38371
"MGRC"	31.35	"3/2/2012"	"4:00pm"	-1.11	32.42	32.42	31.21	128412
"MGYR"	4.81	"3/2/2012"	"4:00pm"	-0.09	4.82	4.9	4.81	2100
"MHGC"	5.24	"3/2/2012"	"4:00pm"	-0.09	5.21	5.34	5.19	127145
"MHLD"	8.36	"3/2/2012"	"4:00pm"	-0.2	8.55	8.55	8.34	443573
"MIDD"	94.2	"3/2/2012"	"4:00pm"	-2.24	97.01	97.01	93.13	70694
"MIND"	21.89	"3/2/2012"	"4:00pm"	-1.86	23.68	23.68	21.54	556782
"MINI"	20.87	"3/2/2012"	"4:00pm"	-0.59	21.44	21.54	20.73	364599
"MIPS"	5.54	"3/2/2012"	"4:00pm"	-0.21	5.74	5.8	5.51	531620
"MITI"	10.99	"3/2/2012"	"4:00pm"	-0.01	10.995	11	10.99	1561033
"MITK"	11.6	"3/2/2012"	"4:00pm"	0.55	11.075	11.78	10.99	674451
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"MITL"	3.46	"3/2/2012"	"4:00pm"	-0.24	3.56	3.63	3.39	329232
"MKSI"	29.29	"3/2/2012"	"4:00pm"	-1.04	30.15	30.34	29.13	393877
"MKTAY"	41.2	"3/2/2012"	"3:44pm"	0.47	41.24	41.29	41.02	5973
"MKTG"	11	"3/2/2012"	"4:00pm"	-0.3	11.38	11.41	10.84	635363
"MKTX"	34.3	"3/2/2012"	"4:00pm"	0.47	34.095	34.91	33.97	245831
"MLAB"	54.43	"3/2/2012"	"4:00pm"	0.69	54.6	54.6	53.75	7839
"MLHR"	20.62	"3/2/2012"	"4:00pm"	-0.85	21.48	21.48	20.45	242969
"MLNK"	5.42	"3/2/2012"	"4:00pm"	-0.15	5.55	5.58	5.31	276213
"MLNX"	37.66	"3/2/2012"	"4:00pm"	-0.14	37.68	38.11	37.5	204347
"MLVF"	7.8	"2/29/2012"	"3:36pm"	0	"N/A"	"N/A"	"N/A"	0
"MMLP"	34.98	"3/2/2012"	"4:00pm"	-0.01	34.92	35.1499	34.76	54930
"MMSI"	12.47	"3/2/2012"	"4:00pm"	0.05	12.54	12.74	12.34	349777
"MMUS"	4.31	"3/2/2012"	"9:52am"	0.01	4.25	4.31	4.25	300
"MMYT"	24.13	"3/2/2012"	"4:00pm"	0.44	23.76	24.5	23.5538	190547
"MNDO"	2.28	"3/2/2012"	"3:59pm"	0.03	2.32	2.35	2.25	127728
"MNEL"	1.02	"3/2/2012"	"3:59pm"	-0.02	1.09	1.1	1.02	78285
"MNGL"	9.67	"2/27/2012"	"9:30am"	0	"N/A"	"N/A"	"N/A"	0
"MNKD"	2.28	"3/2/2012"	"4:00pm"	0.01	2.29	2.36	2.26	1568425
"MNOV"	2.41	"3/2/2012"	"3:59pm"	-0.089	2.43	2.51	2.34	10055
"MNRK"	8.66	"3/2/2012"	"3:01pm"	-0.03	8.66	8.7	8.56	2060
"MNRO"	45.47	"3/2/2012"	"4:00pm"	-0.58	46.24	47.39	45.45	466843
"MNST"	58.59	"3/2/2012"	"4:00pm"	1.14	57.35	58.59	57.3	1357515
"MNTA"	14.6	"3/2/2012"	"4:00pm"	-0.16	14.78	15	14.5	490490
"MNTG"	3.89	"3/2/2012"	"3:58pm"	0.31	3.72	3.93	3.59	68051
"MNTX"	6.25	"3/2/2012"	"3:59pm"	-0.15	6.31	6.42	6.25	41632
"MOBI"	4.26	"3/2/2012"	"4:00pm"	-0.33	4.56	4.6	4.26	439527
"MOCO"	16.309	"3/2/2012"	"3:53pm"	-0.631	16.67	16.95	16.08	18926
"MODL"	9.78	"3/2/2012"	"4:00pm"	-0.43	10.2	10.32	9.56	113299
"MOFG"	17.55	"3/2/2012"	"4:00pm"	0.15	17.66	17.8	17.2	13450
"MOLX"	26.71	"3/2/2012"	"4:00pm"	-0.56	27.06	27.32	26.66	494510
"MOLXA"	22.01	"3/2/2012"	"4:00pm"	-0.58	22.47	22.57	21.95	239299
